n; comparisons; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; swaps;
7000; 14134; 19585; 11067; 15667; 23145; 21431; 16201; 16824; 15430; 23309; 17678; 20347; 20909; 13921; 24668; 16213; 11725; 15975; 14580; 13728; 24994; 10719; 24142; 24753; 10992; 24880; 16245; 21873; 33108; 24945; 16170; 22956; 13196; 15059; 20406; 12957; 21587; 17776; 18440; 16075; 10269; 19389; 18717; 17499; 16458; 14719; 17545; 20404; 23587; 19554; 6632; 9974; 3461; 8927; 10335; 9420; 9426; 8390; 5253; 13507; 9427; 11842; 11245; 6083; 16505; 8470; 5244; 5298; 7262; 4218; 15177; 2452; 16477; 12999; 4308; 16044; 9240; 11483; 24769; 13862; 1354; 15539; 5548; 5653; 7459; 3547; 14264; 6649; 10824; 8657; 3250; 11800; 11678; 9917; 3196; 6456; 10057; 13179; 15131; 12555; 
7100; 23960; 24491; 21868; 21320; 16519; 26633; 23281; 14194; 20283; 14538; 25459; 23968; 13338; 28932; 16791; 23052; 20811; 34821; 15126; 21388; 25556; 24753; 28002; 22458; 21070; 21370; 24361; 38136; 30675; 20689; 26267; 20736; 18664; 22083; 21082; 23638; 22298; 20373; 23507; 18770; 22779; 27752; 13610; 22384; 24405; 21120; 13200; 23340; 21619; 25476; 12753; 8760; 12295; 12381; 10003; 20163; 6516; 9001; 12041; 5233; 9273; 16222; 7546; 15395; 5265; 14246; 10474; 19943; 7135; 12083; 5964; 15927; 15342; 5823; 12478; 9817; 11243; 25950; 15206; 10957; 11666; 9089; 7022; 15983; 10074; 12265; 11824; 12133; 10706; 8109; 12401; 10499; 7452; 12019; 5093; 6686; 5305; 9301; 12953; 12398; 
7200; 17910; 20086; 26424; 17266; 22544; 22766; 21272; 32883; 12294; 23330; 22469; 16337; 23315; 13935; 30721; 25596; 27838; 27722; 29263; 30510; 26631; 25284; 16125; 32120; 20020; 36811; 24550; 26169; 21637; 29623; 33113; 25435; 21977; 15189; 13120; 12120; 29273; 22546; 32525; 26716; 25415; 32526; 24590; 16392; 30350; 16196; 31037; 17211; 18159; 16805; 9362; 12626; 21564; 12031; 11750; 15606; 15044; 21584; 6653; 16681; 10098; 7428; 6378; 7678; 14101; 9934; 10040; 8789; 18509; 13418; 8891; 11003; 9372; 14349; 10492; 23479; 13131; 13223; 8869; 17929; 18813; 12435; 5132; 10408; 9452; 5148; 12157; 11228; 20906; 11879; 15426; 15483; 16572; 11326; 7385; 7188; 15946; 11525; 10533; 11112; 
7300; 17084; 30066; 23432; 21582; 13666; 16929; 18531; 23752; 22935; 41317; 20891; 24667; 16055; 15543; 12847; 16761; 25739; 20327; 14862; 25005; 30470; 17638; 11855; 14309; 26981; 23829; 23559; 14183; 18796; 34795; 21610; 20650; 17640; 21566; 33479; 22698; 27717; 13868; 27564; 32957; 27817; 12241; 29157; 22425; 19358; 14774; 16685; 42817; 30430; 30460; 11961; 19602; 10338; 11225; 7672; 8313; 10643; 9781; 7008; 12588; 10032; 8667; 9206; 9091; 6149; 8884; 15449; 14435; 8021; 9023; 10150; 12240; 7480; 7457; 11846; 9819; 17370; 8568; 11903; 21453; 12006; 8102; 13328; 13813; 12095; 13087; 15991; 8098; 13245; 13866; 7899; 8221; 11714; 11308; 9291; 7639; 7433; 16154; 16113; 13914; 
7400; 14146; 32509; 11194; 11768; 21233; 12480; 19940; 15789; 27056; 22287; 16195; 19939; 29237; 17575; 13441; 11805; 20354; 10088; 15775; 10629; 14419; 25117; 34395; 20212; 9918; 9043; 15210; 21271; 15385; 14641; 15395; 15360; 21481; 19099; 14331; 20800; 21318; 21243; 22402; 14419; 18613; 8985; 10884; 21365; 17822; 24792; 9325; 24106; 26581; 21388; 9930; 9527; 7638; 7610; 8459; 8815; 7320; 8187; 15479; 15376; 9368; 9032; 16004; 8927; 7847; 8733; 9609; 8326; 7538; 8374; 7902; 8778; 15867; 8776; 7584; 7297; 7421; 12585; 7095; 9451; 7532; 7747; 7333; 7395; 8003; 9536; 8954; 9222; 12012; 7151; 8413; 7447; 7475; 9018; 11600; 10738; 7302; 9815; 22550; 8455; 
7500; 18698; 23733; 24522; 39722; 33013; 20716; 28778; 20815; 16872; 26950; 31210; 32792; 30932; 20021; 20212; 31097; 20924; 21061; 28236; 25230; 22281; 28275; 20466; 32714; 18224; 20638; 13598; 24385; 31913; 35003; 21388; 24335; 17961; 28153; 22450; 22693; 15677; 19986; 25369; 21396; 17533; 27572; 22460; 28193; 22933; 22632; 20817; 31445; 37145; 13876; 7249; 13488; 4327; 24712; 17996; 11575; 18067; 10247; 6803; 3725; 20355; 16732; 18679; 9119; 10827; 16836; 4768; 8306; 12546; 14900; 9818; 12899; 9468; 20906; 8338; 8966; 5510; 12374; 23368; 14311; 13359; 8232; 10149; 18027; 14439; 10719; 6623; 12741; 11854; 12436; 8769; 9374; 15017; 13307; 16832; 14891; 11444; 20805; 19349; 5679; 
7600; 31122; 16191; 27395; 17848; 13388; 24031; 15815; 18606; 16602; 23574; 11315; 21497; 9591; 20985; 18279; 14827; 17025; 31921; 19521; 11630; 19056; 21503; 19612; 14268; 15607; 12164; 23027; 14710; 10999; 31610; 14595; 11026; 8922; 12090; 11363; 29647; 18148; 15085; 10369; 16687; 20710; 19874; 12344; 25404; 12217; 21364; 21929; 24408; 10551; 19240; 23579; 8023; 14252; 8806; 5494; 15601; 1295; 6283; 6355; 14142; 3134; 10377; 1743; 13352; 9524; 6773; 9677; 21127; 9804; 3493; 7985; 12805; 10234; 6082; 7565; 4745; 7366; 6818; 2929; 17314; 5014; 3442; 1082; 4562; 3742; 17618; 8902; 7231; 2454; 8788; 9210; 7715; 4481; 18079; 4808; 12643; 12276; 9954; 2535; 9309; 
7700; 21192; 11984; 17157; 17484; 15887; 25710; 21141; 14067; 18407; 14737; 21710; 21511; 31260; 23980; 11713; 12218; 16156; 18582; 30116; 24365; 32601; 29634; 25283; 28603; 20006; 19277; 12602; 14259; 19334; 35961; 17392; 16443; 15740; 12715; 30365; 30718; 23354; 18669; 14086; 22779; 20293; 30272; 20681; 20546; 21065; 19799; 22247; 28498; 16106; 17715; 9426; 7157; 9852; 8743; 9590; 7329; 11108; 8883; 10128; 8183; 14177; 10121; 13809; 8443; 8077; 8464; 8759; 11704; 8612; 11589; 22107; 12827; 7523; 15002; 10458; 9561; 8674; 7383; 10642; 15186; 9099; 8175; 12279; 8315; 12413; 11580; 11885; 12892; 9103; 15323; 10122; 17594; 10755; 9061; 9980; 13736; 9606; 10862; 7953; 9006; 
7800; 24108; 24087; 24919; 23850; 16546; 22134; 13289; 28947; 35084; 29315; 13678; 17752; 12329; 27246; 23062; 20244; 11138; 13965; 30462; 26686; 22815; 34062; 20710; 13921; 39477; 22119; 19844; 26770; 13267; 25966; 16280; 14485; 25018; 18633; 24882; 20305; 27108; 15844; 17154; 9600; 17896; 17442; 18836; 14141; 13024; 24241; 26502; 44316; 13651; 14394; 11618; 7761; 17239; 14761; 7596; 6761; 7437; 8997; 20861; 14379; 9200; 9000; 8452; 11193; 15575; 7760; 8036; 8361; 10317; 11991; 9123; 16353; 6984; 7079; 14066; 10240; 10702; 14987; 10230; 13130; 8424; 10639; 7365; 10105; 8232; 11710; 17602; 9443; 9671; 7188; 7941; 11661; 9356; 10008; 8667; 9380; 14815; 8960; 8884; 7413; 
7900; 29846; 24896; 21386; 34085; 38218; 33313; 42689; 30057; 17336; 28869; 27948; 30031; 16840; 19794; 22951; 18791; 31789; 17875; 27439; 17687; 19550; 29144; 35886; 25184; 18870; 20715; 27418; 14411; 23290; 34020; 37185; 22258; 35284; 32178; 29961; 21313; 26759; 29959; 29591; 35401; 29173; 17867; 29114; 16405; 22635; 30086; 16635; 24074; 33256; 17372; 20286; 12045; 8325; 13846; 14872; 13174; 18180; 11879; 10885; 13597; 7403; 16175; 8543; 14748; 11721; 9139; 18298; 8233; 9051; 9321; 11818; 13451; 20486; 6737; 11680; 12696; 13162; 6440; 14383; 11256; 15281; 11689; 11817; 10734; 18837; 8057; 13585; 14220; 14624; 7524; 17436; 9678; 14043; 10667; 14214; 10946; 7032; 12099; 21084; 10603; 
8000; 22516; 22479; 16341; 19987; 24540; 24954; 29243; 16469; 11809; 25187; 18889; 21522; 28122; 13787; 14086; 33949; 17429; 15018; 18408; 19376; 15252; 15713; 16211; 17553; 18716; 20458; 16743; 13836; 16126; 22204; 21561; 15779; 15751; 10402; 33430; 29365; 16583; 24155; 26086; 21941; 18094; 21910; 20236; 25844; 38128; 25091; 28967; 25031; 17884; 18032; 12631; 9517; 6254; 9486; 10326; 16550; 9878; 5679; 3971; 8301; 10633; 10924; 12528; 7308; 5275; 19495; 8594; 7376; 6862; 11806; 5925; 2455; 4001; 5895; 10144; 12882; 8549; 5060; 5854; 13484; 10113; 9145; 6815; 3497; 13656; 21488; 7853; 12633; 8821; 13144; 8080; 11747; 5257; 16846; 28824; 13251; 16101; 12551; 9199; 8880; 
8100; 14414; 22437; 25976; 17510; 15474; 30877; 31471; 21094; 23679; 20056; 21566; 25786; 22729; 34755; 19315; 25182; 30217; 18064; 16941; 11657; 31416; 17402; 24974; 26805; 17413; 40197; 34219; 23487; 20855; 24067; 19135; 17760; 16820; 21612; 18865; 26915; 38043; 20781; 48865; 34829; 23143; 14177; 36303; 17848; 41573; 14590; 37131; 36139; 20202; 13113; 9395; 10564; 16021; 7917; 8226; 14007; 16024; 16057; 15559; 12653; 9340; 11458; 14441; 18049; 12488; 18081; 7012; 9651; 10157; 7052; 14365; 9550; 18589; 13053; 9496; 23327; 14753; 19216; 10624; 14878; 9942; 13013; 12960; 10705; 12352; 15536; 15940; 13169; 27073; 16620; 9039; 7086; 12692; 9987; 26773; 7144; 13223; 17527; 15103; 7305; 
8200; 14066; 25933; 20446; 23484; 17612; 14931; 19921; 30338; 20182; 26491; 18413; 18974; 10500; 10902; 18884; 16530; 11224; 12957; 16453; 15697; 19205; 18675; 34240; 15937; 15703; 16659; 17984; 11607; 32284; 11804; 21304; 31862; 33240; 11738; 25337; 23345; 13672; 9243; 15272; 20310; 13933; 29972; 26992; 15066; 12794; 23960; 18892; 34045; 18633; 19255; 6107; 10155; 11080; 12822; 9087; 3638; 10358; 13883; 9380; 17867; 8924; 8937; 1660; 2654; 9758; 7402; 2895; 4018; 8408; 7757; 10188; 9768; 26191; 6605; 4922; 8578; 9627; 3427; 18911; 3191; 11525; 23921; 16284; 3385; 10670; 14452; 5701; 857; 6134; 11721; 5042; 17110; 18089; 6287; 4322; 15141; 10514; 24941; 10357; 9700; 
8300; 19337; 28573; 17004; 23253; 24282; 17975; 21887; 38754; 17656; 20338; 26038; 14735; 16581; 12354; 28052; 21887; 11836; 20729; 17870; 23788; 15983; 19156; 19727; 29689; 18128; 13211; 15750; 17260; 13204; 19411; 27898; 15286; 16260; 11256; 27575; 14492; 41247; 12044; 19844; 13748; 23261; 22481; 17287; 19608; 11800; 18174; 14713; 20240; 14348; 9381; 10762; 20671; 7389; 14542; 8810; 9194; 11619; 25248; 9286; 11826; 13871; 4976; 7486; 3501; 19486; 9855; 3496; 11264; 8888; 14816; 7861; 9826; 11162; 19510; 8232; 3985; 5168; 8615; 4468; 2543; 18706; 6057; 7278; 2547; 11742; 5769; 28671; 3334; 11181; 5236; 13543; 10772; 8136; 11008; 2578; 6468; 5336; 11699; 5964; 1163; 
8400; 35315; 15377; 28906; 37229; 30328; 17757; 33808; 35859; 18589; 43546; 20837; 22888; 18012; 31963; 36158; 40605; 28128; 36908; 24983; 30525; 24589; 24984; 17541; 19771; 23662; 24462; 28537; 24558; 20839; 30377; 28736; 29976; 24572; 18667; 32786; 26925; 29485; 25265; 20946; 22506; 26778; 27381; 27950; 18161; 38734; 14727; 25825; 24440; 24336; 34673; 16535; 6819; 8622; 23656; 10821; 7975; 21039; 21042; 10784; 16333; 11241; 13139; 9761; 20327; 21810; 17962; 8855; 17521; 10051; 12624; 8292; 10149; 7462; 7415; 17658; 12702; 14608; 13619; 15085; 10512; 15234; 13212; 15044; 10738; 22994; 10279; 18892; 5242; 16627; 10943; 16665; 10781; 13172; 12738; 24747; 10653; 16139; 10559; 15881; 24471; 
8500; 21385; 28876; 23900; 54031; 25853; 15522; 19333; 38785; 24227; 36312; 34073; 24588; 31006; 38246; 19903; 22926; 22157; 14656; 18689; 39536; 19801; 14548; 34304; 41043; 44775; 21228; 37493; 19147; 23223; 15669; 16389; 18837; 15520; 24736; 21965; 24550; 25107; 14291; 23883; 17272; 27652; 33914; 22143; 26114; 27319; 16427; 18287; 31593; 15180; 21769; 10306; 12536; 11840; 17550; 12356; 13350; 15445; 11775; 9234; 19180; 10007; 16519; 20935; 16924; 12356; 10172; 15217; 8777; 11745; 17029; 15531; 9265; 14028; 20675; 20105; 15802; 22446; 11307; 9541; 8660; 10531; 9229; 13497; 9707; 14152; 12953; 12687; 8447; 14786; 13877; 16252; 21578; 14182; 11400; 8534; 9447; 9912; 17222; 10813; 10582; 
8600; 13177; 34104; 25082; 11127; 19615; 30216; 28589; 26082; 38845; 18328; 26091; 22539; 16262; 26043; 28051; 19481; 22247; 19501; 34976; 25023; 19175; 41973; 27953; 15062; 34043; 18556; 26214; 13722; 23040; 14278; 31311; 22703; 23198; 37403; 15030; 20833; 19235; 11383; 15766; 13141; 16498; 12854; 15218; 12646; 23472; 13574; 19448; 25072; 17059; 29847; 10102; 8723; 9971; 8294; 8735; 10476; 9218; 17253; 9233; 8957; 10680; 11863; 10681; 8291; 12421; 9078; 11568; 8199; 14850; 9484; 9239; 11728; 10005; 9063; 16347; 8551; 11455; 9682; 10423; 8252; 8562; 9130; 8410; 16437; 8930; 8724; 9771; 9438; 8424; 9163; 11681; 9176; 9393; 8614; 9250; 10125; 8771; 10738; 8663; 8861; 
8700; 20020; 13358; 31042; 17654; 30516; 33111; 27986; 35169; 23724; 24696; 32247; 33320; 33513; 16363; 19029; 30851; 31518; 19132; 23636; 36285; 36256; 35637; 27153; 22512; 41730; 48483; 29461; 23848; 20615; 29834; 20737; 19506; 45653; 19372; 23446; 24091; 35146; 30122; 29579; 37893; 16913; 14788; 21577; 26630; 32232; 19881; 45331; 17247; 22699; 17918; 8532; 7043; 15295; 9999; 16862; 13108; 19675; 16474; 15970; 8918; 11836; 20605; 12588; 8687; 6902; 14705; 20988; 8629; 15877; 20266; 20587; 11759; 11115; 10881; 17693; 24933; 10638; 14296; 8266; 13346; 13221; 6243; 26146; 7438; 12915; 9382; 15960; 10775; 10711; 15828; 4749; 7781; 11409; 18225; 14525; 12160; 22824; 10082; 7762; 5408; 
8800; 21070; 19448; 20838; 26955; 33423; 38195; 29074; 32039; 24793; 37369; 33997; 19854; 29622; 35114; 16414; 38690; 30163; 23787; 24783; 31125; 42390; 37390; 43886; 14452; 12738; 29564; 23633; 36546; 41714; 15903; 29066; 26702; 31661; 13091; 14233; 29462; 13888; 24624; 13186; 33760; 22358; 32491; 23672; 36212; 25840; 24973; 20262; 36046; 43282; 41349; 9637; 14102; 13858; 10754; 15622; 14997; 11296; 13392; 12933; 10164; 15228; 7975; 13479; 9020; 10516; 22197; 12271; 13011; 11538; 14821; 20715; 23652; 26500; 7202; 7260; 17607; 11990; 9366; 19070; 8557; 14667; 15743; 20540; 7744; 7419; 23385; 7872; 11944; 7996; 16557; 16141; 13738; 8449; 31269; 11439; 8791; 6552; 19558; 23394; 17080; 
8900; 25085; 49816; 42600; 18788; 40962; 31660; 36442; 36325; 32300; 32445; 44158; 51890; 43266; 22542; 34108; 32219; 28958; 20408; 18791; 18112; 18669; 26346; 24186; 27665; 30692; 27498; 48320; 24958; 25974; 32423; 22926; 29958; 37318; 27561; 24165; 18560; 34458; 18749; 32527; 35913; 20738; 25783; 38211; 25531; 33048; 27157; 18040; 33401; 30299; 28164; 8309; 18126; 20922; 10180; 16856; 17860; 19081; 12321; 22473; 25774; 22837; 34162; 24529; 5877; 16128; 13949; 13919; 9238; 7962; 11063; 7356; 16149; 10411; 11506; 17424; 8727; 21993; 9591; 9157; 18698; 14779; 16550; 19981; 20295; 12709; 12445; 19054; 7725; 15071; 12097; 11772; 10362; 11441; 13293; 21943; 12466; 7073; 20396; 14671; 9717; 
9000; 25751; 29868; 20021; 19770; 26658; 28794; 21056; 26323; 26690; 35107; 23515; 33753; 21037; 24505; 16837; 30054; 27122; 46873; 39227; 22837; 16746; 33131; 24790; 24179; 36874; 27880; 27363; 24608; 19350; 31399; 27313; 35674; 41489; 36880; 21100; 30512; 23716; 33734; 24476; 40302; 16533; 20111; 18448; 30803; 30158; 34619; 31308; 18636; 31016; 32251; 10046; 14323; 7518; 12089; 6730; 15607; 11311; 17830; 7217; 12365; 10659; 20747; 8198; 16252; 7544; 14563; 12274; 16733; 19840; 14482; 12265; 15578; 8684; 8826; 11483; 21279; 14427; 13206; 8386; 17481; 9140; 20422; 22454; 22620; 7424; 17934; 11333; 14915; 17849; 12285; 10984; 11790; 7954; 14695; 15050; 21428; 14283; 11099; 11909; 9014; 
9100; 15963; 30108; 27387; 17097; 19633; 33457; 29545; 38364; 38823; 16865; 21466; 16720; 25039; 33511; 27743; 34882; 23139; 23561; 32037; 35701; 23620; 23572; 26284; 40806; 13117; 30602; 15751; 28262; 34749; 19089; 28683; 37645; 23946; 33379; 18817; 19245; 32298; 25043; 27901; 30316; 44914; 29621; 16261; 16334; 20861; 23980; 27698; 28330; 29667; 22161; 6915; 20822; 16971; 5629; 8753; 17896; 16080; 26591; 27136; 8821; 11184; 7026; 7632; 23422; 8026; 25685; 5127; 14229; 18643; 19054; 13317; 10644; 14367; 23589; 4231; 5246; 7058; 11076; 20374; 10823; 20530; 18093; 11750; 19391; 7137; 7355; 17676; 10529; 11767; 10002; 14092; 16750; 5862; 5738; 12694; 12553; 12005; 13462; 17647; 13793; 
9200; 35465; 37500; 50368; 19900; 21372; 30263; 33282; 13486; 28634; 33487; 33689; 40793; 24888; 30403; 29216; 24096; 25724; 21647; 30461; 39677; 35645; 33684; 41816; 33874; 25284; 21777; 34536; 43291; 48785; 35337; 22580; 25607; 24095; 18843; 34005; 22727; 29684; 23698; 31296; 21619; 39121; 27159; 15910; 37910; 28290; 22387; 22962; 46926; 35252; 20597; 20647; 14677; 34017; 10432; 11523; 15227; 14856; 6971; 14029; 15281; 15813; 20557; 13196; 15401; 20030; 13682; 17722; 11762; 12941; 26776; 11518; 16883; 27780; 16365; 15928; 10497; 8557; 31710; 35707; 20088; 12275; 13833; 17070; 7407; 21315; 12365; 12876; 10280; 8816; 6603; 18865; 13661; 3921; 19979; 17078; 11835; 9356; 29925; 20236; 10309; 
9300; 30186; 33016; 31762; 29499; 24767; 39983; 27181; 28318; 47856; 48229; 19522; 24423; 20767; 39310; 32993; 39350; 48177; 33599; 38252; 31259; 23496; 18667; 37651; 76983; 29166; 32580; 30731; 32462; 24197; 34592; 36832; 29629; 36152; 32854; 28145; 20919; 24422; 32497; 49389; 39579; 40702; 24600; 32800; 40762; 30962; 30347; 22216; 47689; 26004; 30912; 20559; 22697; 15210; 16660; 13876; 16694; 14129; 16283; 24635; 19584; 8654; 15237; 12558; 15816; 16507; 19140; 18446; 16759; 19383; 9756; 15704; 13436; 20530; 39833; 17740; 17922; 16678; 14857; 13940; 18124; 14246; 9770; 20185; 13784; 13691; 9447; 12032; 13906; 23282; 25006; 20298; 12424; 17172; 15213; 14383; 9106; 11094; 18461; 10087; 18821; 
9400; 30959; 23346; 21832; 38929; 30575; 22774; 30496; 21851; 24333; 23034; 32752; 34194; 43811; 20280; 36735; 34108; 20606; 34821; 28160; 22614; 25866; 29542; 34282; 17920; 28412; 22481; 18772; 32464; 20728; 24382; 30749; 21842; 21411; 19139; 28310; 19266; 28701; 13624; 14723; 15431; 34331; 26419; 48078; 14143; 27419; 20781; 11885; 24596; 39705; 26584; 20322; 17852; 13125; 18280; 11487; 9997; 11640; 18781; 9201; 9564; 13419; 18095; 20845; 11646; 19356; 18552; 9578; 21278; 16324; 10570; 8980; 17215; 11871; 11102; 10218; 9617; 17101; 15772; 13660; 8541; 11876; 11940; 9819; 9174; 10438; 9054; 9418; 8874; 9821; 10611; 13964; 10286; 20209; 9679; 9285; 10347; 10125; 9276; 11640; 8990; 
9500; 38366; 27856; 41322; 23383; 39857; 24760; 42724; 35854; 43139; 37676; 44336; 28091; 21810; 29547; 35748; 24191; 31160; 46817; 36273; 25791; 23273; 31685; 36257; 22757; 33656; 50960; 31440; 39275; 26476; 42161; 43147; 34258; 37698; 37859; 40394; 30369; 39113; 27176; 38971; 36501; 34291; 31104; 31704; 39662; 47571; 26377; 29923; 24837; 61424; 17284; 9274; 7789; 24397; 12921; 25350; 9177; 16688; 20438; 19281; 20002; 26991; 16318; 8720; 8646; 14066; 11506; 11532; 30335; 17511; 8606; 12224; 16835; 25309; 11574; 18498; 28708; 18359; 22348; 20457; 21421; 24732; 14858; 19248; 24340; 25458; 6467; 16876; 14962; 16121; 17573; 12822; 9575; 19878; 18283; 22706; 14693; 13864; 11416; 27571; 10212; 
9600; 54823; 22017; 22028; 26899; 26447; 31027; 36896; 39778; 19888; 37762; 30682; 46961; 28475; 34831; 24491; 19689; 33916; 28402; 23769; 36249; 38104; 29570; 27698; 28651; 33850; 24515; 27533; 37059; 52496; 26248; 31336; 20608; 43556; 36583; 33037; 32114; 20055; 24564; 37810; 33787; 25325; 45932; 37290; 21360; 33263; 22811; 44813; 27504; 43681; 44050; 31583; 9719; 11273; 14522; 17743; 17086; 16162; 23536; 11999; 16960; 8287; 26874; 12627; 16324; 13297; 10294; 15288; 15010; 13384; 20084; 16233; 10482; 14928; 19102; 11425; 10960; 14655; 8396; 25628; 18899; 12295; 11851; 20047; 20648; 21990; 18648; 12287; 11102; 15511; 17838; 8724; 15293; 21799; 7207; 13759; 7318; 20892; 17588; 21224; 25883; 
9700; 27091; 37389; 21430; 39641; 24569; 36970; 18449; 54732; 46291; 15120; 30239; 52369; 34724; 42890; 34699; 44553; 62800; 26292; 26350; 20398; 32317; 31553; 27446; 31297; 21554; 43086; 52184; 22152; 28774; 28781; 26139; 26721; 34868; 32193; 28172; 41269; 26160; 28484; 29603; 46883; 36487; 38142; 38953; 18641; 33549; 17351; 28656; 32693; 34053; 30296; 12328; 17264; 9663; 24006; 13274; 15088; 11129; 23379; 26010; 4494; 10425; 12615; 18040; 25967; 21791; 12464; 31402; 7670; 13264; 7202; 11571; 6944; 19560; 17892; 10033; 20049; 25412; 11671; 18314; 13920; 11912; 8162; 17845; 21600; 18394; 30504; 18974; 10630; 19763; 19926; 20508; 19572; 23494; 7176; 18251; 9016; 11813; 9237; 22218; 7093; 
9800; 18105; 28732; 27129; 18480; 30258; 20477; 27501; 28183; 45002; 23983; 39384; 38350; 17650; 30057; 37752; 40698; 26362; 29103; 29993; 37465; 24344; 14619; 28214; 36820; 38239; 28091; 33548; 34505; 28279; 31742; 37395; 27819; 21880; 26709; 41007; 32101; 21980; 36817; 22490; 38903; 23537; 39317; 24859; 37055; 20920; 53560; 28926; 41602; 38042; 18234; 11118; 22679; 12660; 10839; 11673; 12245; 16690; 14951; 16660; 13174; 14799; 22445; 10292; 20592; 18680; 18928; 8159; 16999; 14150; 19686; 12720; 7552; 10608; 18691; 11693; 13698; 13721; 18562; 16860; 14224; 25023; 14194; 16118; 13204; 14267; 16171; 12226; 30338; 8606; 16245; 8690; 16484; 17262; 19601; 11925; 26865; 17282; 23717; 14264; 10594; 
9900; 27144; 26556; 44990; 38981; 31335; 29494; 17127; 34846; 39854; 38772; 28036; 37645; 60626; 55558; 38271; 27252; 40932; 32163; 31328; 33699; 47411; 34738; 27201; 26578; 36546; 31042; 24910; 35798; 26118; 54219; 53551; 31395; 44182; 24163; 38010; 68394; 25164; 27233; 20303; 35970; 40441; 32643; 29233; 15228; 34131; 40955; 20432; 48340; 32025; 28266; 16076; 13662; 17182; 18598; 13470; 13131; 7966; 10108; 18410; 13529; 16977; 12959; 20225; 25511; 19170; 17704; 22029; 17973; 9622; 27949; 25559; 17329; 14128; 17663; 19238; 19632; 8258; 14045; 11313; 24698; 19008; 17969; 23414; 17770; 19374; 35518; 12570; 15132; 7719; 15480; 17729; 19323; 13637; 7618; 17542; 22125; 12193; 23027; 17257; 19205; 
10000; 36145; 24179; 24987; 30587; 24196; 14600; 49529; 40071; 23683; 31149; 35774; 40493; 17219; 26161; 28642; 44143; 33755; 44655; 35061; 52243; 39714; 31390; 38900; 20227; 31839; 33386; 15632; 20841; 30419; 27136; 30455; 33816; 60550; 35885; 39651; 43802; 27987; 36726; 35879; 22412; 61925; 30883; 30380; 17052; 32834; 25047; 38191; 36143; 40337; 33275; 15208; 14024; 14067; 10082; 13968; 8324; 24846; 14182; 14908; 12886; 16925; 25077; 8372; 12765; 10351; 21155; 16115; 15948; 18315; 26956; 22176; 15996; 21104; 10383; 13423; 13088; 8407; 5284; 9470; 15596; 22026; 8850; 27098; 23929; 17720; 21841; 15623; 15727; 25085; 9258; 12753; 18973; 16284; 9288; 18711; 11439; 23786; 21915; 19481; 21308; 
